,SIC,Horizontal,"CAR(-1, +1)","CAR(-2, +2)",Crossborder,Cash,Leverage,Acquiror size,Date (years)
381,2810,0,-0.007855,0.0243183,0,0,0.1176108,487.373,2010
382,2810,0,-0.021562,-0.087031,1,1,0.1119671,1063.621,2008
383,1311,1,0.0141633,0.0405389,1,0,0.6145209,1156.132,2006
384,1311,1,-0.012221,-0.043485,1,0,0.6723588,1361.872,2007
385,1311,1,0.0080311,0.0402301,1,0,0.9525716,1393.772,2007
386,1311,1,-0.030719,-0.02946,1,0,0.6145209,1422.429,2006
387,3842,0,-0.004004,-0.074317,1,0,0.3175768,95.866,2006
388,1531,1,0.0186587,0.0059591,1,0,0.3535121,434.318,2014
389,2836,1,-0.014236,-0.021475,1,0,0.3172007,72.536,2008
390,3670,0,0.0019201,0.0026387,1,1,0.1391166,3128.328,2007
391,3670,0,0.0157856,0.0082555,1,0,0.1093473,1993.563,2009
392,2834,1,0.5752047,0.4569317,0,0,1.0115591,8.095,2006
393,3640,0,-0.03207,0.0546754,1,1,0.2439646,439.595,2008
394,3640,0,0.0799792,0.0111558,1,1,0.5146242,1087.657,2013
395,3640,0,0.2057686,0.1854835,0,1,0.2439646,355.864,2008
396,3640,0,0.0132974,0.0717341,0,0,0.5146242,941.119,2013
397,3640,0,-0.051582,-0.008626,0,0,0.5318832,576.661,2012
398,3640,0,0.1380692,0.149022,1,1,0.4034312,407.395,2010
399,3640,0,0.0166704,0.0525044,1,0,0.5260039,676.945,2012
400,3640,0,-0.031829,-0.036146,1,0,0.442634,401.546,2009
401,3640,0,-0.072106,-0.02774,1,0,0.3806965,212.984,2006
402,3640,0,0.107211,0.071302,1,0,0.6056524,1126.303,2014
403,7359,1,-0.031327,-0.062813,1,0,0.3608222,1398.789,2007
404,7359,0,0.0525546,0.0462338,1,0,0.3674404,1184.819,2008
405,7359,1,-0.020369,-0.022565,1,0,0.35643,1923.966,2011
406,7359,0,-0.038216,-0.070246,1,0,0.3430265,2205.081,2011
407,7359,0,-0.011437,-0.015261,1,1,0.4406569,2625.883,2015
408,7359,1,-0.05754,-0.010171,0,0,0.35643,2096.226,2011
409,7359,0,-0.015407,-0.04247,1,1,0.3761066,2257.918,2014
410,2836,0,0.1995401,0.223737,1,0,0.5774281,31.285,2014
411,3845,0,-0.009262,-0.003186,0,0,0.1423842,1087.362,2014
412,2836,0,-0.059092,-0.068087,1,1,0.9367626,90708.104,2015
413,2836,0,-0.027783,-0.018217,0,0,0.8360959,85352.811,2014
414,2836,1,0.0029039,0.0095414,1,0,0.9256362,92033.927,2016
415,2834,0,-0.019474,-0.041158,0,0,0.6027713,103058.14,2012
416,2834,0,0.0047921,0.0553857,1,1,0.5366601,80123.704,2009
417,2834,0,0.0275059,-0.071961,1,1,0.4829685,64039.535,2016
418,2834,1,-0.008882,0.0114624,0,0,0.4362009,58470.467,2014
419,2834,0,0.0146012,0.0293072,0,0,0.6042233,72698.344,2009
420,2834,0,0.0096354,0.0026625,1,0,0.5817749,68514.839,2009
421,2834,0,0.0182984,-0.007777,1,1,0.5631399,82693.787,2010
422,2834,1,-0.006696,0.0073155,0,0,0.4362009,61105.584,2014
423,2834,0,0.0047197,0.017443,1,1,0.4686092,57506.517,2013
424,2834,0,0.0007018,0.0055451,1,0,0.5851311,85716.267,2008
425,2834,0,-0.011756,-0.037495,0,0,0.6012009,55038.851,2013
426,2834,0,0.003914,-0.019261,1,1,0.6042233,73301.108,2009
427,2834,0,0.0137544,0.0144206,0,1,0.6115286,82749.343,2007
428,2834,1,-0.00335,0.0273725,0,1,0.6062053,79030.531,2010
429,2834,1,-0.00704,-0.004255,1,0,0.6254382,76429.422,2010
430,2834,0,-0.002918,-0.009315,0,0,0.5711913,82951.559,2009
431,2834,1,0.0426811,0.0749175,0,0,0.5817749,69921.62,2009
432,2834,0,-0.112944,-0.118994,1,0,0.4829685,62345.166,2016
433,2834,0,-0.014536,-0.019616,1,0,0.4897784,73559.499,2015
434,2834,0,0.0134458,-0.002032,1,0,0.428475,61922.326,2014
435,2834,0,0.0011562,0.0043555,1,1,0.5817749,68020.147,2009
436,1311,1,0.1198275,0.021586,1,0,0.9187504,52.775,2009
437,2834,0,-0.002993,0.0332208,0,0,1.0377236,3061.746,2008
438,2834,1,0.0028541,0.0239588,0,1,1.0740274,2387.266,2008
439,2834,1,0.0111264,-0.00191,1,0,0.4238285,147.244,2007
440,8060,0,-0.01783,0.0023322,1,1,0.5800254,879.815,2012
441,8060,0,0.022123,0.0191057,1,0,0.5858027,3634.661,2014
442,8060,0,0.0848166,0.1373208,1,0,0.4378695,2843.03,2014
443,8060,0,0.0081176,0.0547814,1,1,0.5800254,942.54,2012
444,8060,0,0.1105159,0.0856735,0,1,0.6132726,2225.954,2014
445,8060,0,0.0288116,0.0168425,0,0,0.5948962,4785.921,2016
446,8060,0,0.0343109,0.0631381,1,0,0.6038096,3807.753,2015
447,8060,0,0.0031783,-0.031832,1,1,0.5601543,1371.942,2013
448,8060,0,-0.007992,0.0609828,1,0,0.5974306,1651.922,2013
449,6798,0,0.0094078,0.0053042,1,0,0.5231819,992.655,2012
450,6798,0,-0.000751,0.0013464,1,0,0.5101813,2029.401,2014
451,6798,0,0.0013836,0.0097316,1,0,0.5346881,999.227,2012
452,6798,0,0.003942,0.0157817,1,0,0.5231819,1022.935,2012
453,6798,0,0.0033136,-0.005348,1,0,0.5111459,1288.006,2012
454,7372,1,0.0267289,0.0155414,1,1,0.3836178,482.124,2012
455,7372,1,-0.00831,3.69e-05,1,0,0.3376243,505.052,2013
456,7372,0,0.0115017,0.0156521,0,0,0.3351772,509.381,2013
457,7372,1,0.1151999,0.1386687,1,0,0.4741458,181.685,2010
458,7372,1,-0.002677,-0.04686,1,1,0.3331386,389.962,2011
459,7389,0,0.0141415,0.0116628,1,0,0.2403174,208.292,2006
460,1311,0,-0.053438,-0.048428,1,1,0.3810197,2545.267,2012
461,6020,0,-0.065882,-0.062858,1,0,0.9092738,248.811,2016
462,7389,0,0.1021656,0.0653608,1,0,0.3637491,30.404,2007
463,6162,1,-0.000305,0.0024673,1,0,0.9281011,1210.651,2006
464,3845,0,-0.00434,-0.011403,1,0,0.5602025,427.084,2012
465,3714,1,-0.002875,-0.038486,1,0,0.9469202,212.808,2015
466,3714,1,0.0159921,-0.036793,1,0,0.6608336,618.993,2011
467,5160,0,0.0095287,0.0146863,1,0,0.3454858,124.655,2010
468,5160,0,0.1110108,0.0686823,1,0,0.3560944,188.78,2010
469,3576,0,0.0960752,0.0922745,1,0,0.1563071,357.217,2009
470,3576,0,0.0114818,0.0090791,0,1,0.1008464,1824.069,2012
471,3420,0,0.0090297,-0.012471,1,0,0.5193368,48.638,2007
472,3420,0,0.0564388,0.0757323,1,1,0.4328515,53.261,2014
473,3420,0,-0.004939,-0.062746,1,0,0.4886751,30.71,2011
474,3420,0,-0.000719,0.0066153,1,0,0.5556358,42.927,2013
475,3420,0,-0.004401,-0.042818,1,0,0.4747093,34.135,2012
476,3420,0,0.0020882,0.0285365,1,1,0.5193368,49.77,2007
477,2836,1,0.016451,-0.006917,0,1,0.4775066,1854.818,2016
478,2836,1,0.261804,0.2226517,1,1,0.4695537,1378.0,2014
479,2836,0,-0.040446,-0.059462,1,0,0.4592477,1007.157,2012
480,2836,1,0.0541455,-0.058782,1,0,0.5017281,596.44,2008
481,3812,0,0.0994312,0.0965749,0,0,0.2344653,67.968,2009
482,3812,0,-0.002549,0.0109962,1,1,0.1892431,116.488,2012
483,2834,1,0.1173887,0.11599,1,0,0.7444225,12433.516,2013
484,2834,1,0.1080816,0.1015154,1,0,0.4549015,60081.403,2014
485,2834,1,-0.029795,-0.057128,0,0,0.4549015,68849.625,2014
486,2834,1,-0.000825,0.0044869,0,1,0.4549015,68974.203,2015
487,2834,1,0.0466903,0.0236534,1,0,0.6244697,61564.818,2014
488,2834,1,0.0887664,0.1380304,1,0,0.5803423,32345.072,2014
489,2834,1,0.0234012,0.0276354,1,0,0.6244697,65536.728,2014
490,2834,1,0.0516337,0.0282426,1,0,0.6244697,59804.842,2014
491,2834,1,-0.005485,-0.00201,0,1,0.5803423,39390.046,2014
492,3674,1,-0.233946,-0.177068,1,0,0.2331245,422.97,2008
493,3944,0,-0.307145,0.2389037,1,0,0.4501957,5.703,2008
494,3944,0,0.2373966,0.322418,1,0,0.3318783,9.618,2006
495,7370,0,-0.032283,-0.026807,1,1,0.2298018,107.336,2009
496,7372,1,-0.076123,-0.083759,1,0,0.2159037,12510.038,2009
497,7372,1,0.0366527,0.1353349,1,0,0.1430755,9393.874,2008
498,7372,1,0.0180304,0.030091,0,0,0.2053069,5389.844,2007
499,7372,1,0.0119395,0.0255968,0,0,0.255137,4701.822,2007
500,3533,0,-0.00719,0.0017424,1,1,0.714268,1218.325,2006
501,3533,0,0.0060055,0.0214981,1,1,0.6879021,1557.405,2007
502,3533,0,0.027023,0.0134598,1,0,0.5221094,1327.885,2010
503,3533,0,-0.02645,-0.047299,1,1,0.6421511,1750.819,2008
504,3533,0,0.0267175,0.0333299,0,1,0.4703897,1874.44,2012
505,3533,0,0.0039461,0.0161883,1,1,0.7181504,1671.314,2006
506,3533,0,0.0278795,0.0298868,0,1,0.6805494,1272.291,2007
507,3533,0,0.0385588,0.0162526,0,0,0.5463353,1646.359,2012
508,3533,0,-0.005238,-0.01998,0,0,0.6805494,1458.746,2007
509,3533,0,0.028003,0.0536353,0,1,0.5438616,1571.794,2010
510,3533,0,-0.035336,-0.041665,1,0,0.7008633,1473.794,2006
511,3533,0,-0.020149,0.0064456,1,0,0.7181504,1665.33,2006
512,3533,0,-0.024346,-0.022224,0,1,0.5221094,1518.748,2010
513,3533,0,0.021955,-0.004591,1,1,0.6595318,1568.891,2008
514,3533,0,-2.7e-05,0.0079211,0,0,0.6990235,1361.153,2007
515,3533,0,0.0829354,0.1047297,0,1,0.5221094,1390.384,2010
516,3533,0,0.0229778,0.0203591,1,1,0.6879021,1589.948,2007
517,3533,0,0.006056,-0.008008,0,0,0.5463353,1919.645,2012
518,3533,0,0.021583,0.0311402,0,0,0.4624371,2539.085,2013
519,3533,0,0.0014595,-0.017453,1,0,0.5591771,1905.59,2011
520,7372,1,0.0206564,0.0512052,0,0,0.3127444,321.291,2012
521,7372,1,-0.006624,0.0166161,0,1,0.537135,205.184,2009
522,7372,1,-0.200709,-0.249509,0,0,0.3429144,373.001,2014
523,3640,0,-0.00041,0.0040858,1,0,0.4357333,7203.097,2015
524,3640,0,0.0189327,0.0323904,0,1,0.4512035,6837.96,2015
525,3640,0,0.0014445,0.0124684,1,0,0.5133377,2523.444,2011
526,3640,0,-0.001116,0.0218429,1,0,0.5103708,2201.621,2011
527,3640,0,0.0276198,0.0362606,1,1,0.4402371,7649.739,2015
528,3640,0,-0.099866,-0.026034,1,0,0.591432,1101.412,2008
529,3640,0,0.0038482,0.0134447,1,0,0.5836249,2702.178,2007
530,3640,0,0.0096312,0.0448556,1,0,0.5118813,1893.816,2010
531,3640,0,-0.080062,-0.076698,1,0,0.581857,983.793,2009
532,3640,0,-0.015108,-0.003044,1,0,0.524977,2386.747,2011
533,3640,0,-0.009488,-0.000675,1,0,0.538175,1787.555,2010
534,3640,0,-0.009532,-0.009034,0,0,0.4998556,3056.73,2013
535,7374,1,0.023507,0.080299,1,0,0.6599448,1123.393,2008
536,7374,0,-0.023984,-0.030946,0,0,0.6089644,691.935,2009
537,7374,0,-0.042539,-0.060435,1,0,0.665483,1948.157,2007
538,7374,0,0.0122031,-0.004764,1,0,0.7143533,1968.088,2007
539,7374,0,0.0206187,0.0527559,0,0,0.5757015,1507.016,2010
540,7374,0,0.0024772,-0.007137,1,0,0.691698,1682.905,2007
541,7374,0,-0.012939,-0.021919,1,0,0.691698,1674.287,2007
542,7374,1,-0.216242,-0.232159,1,1,0.4839745,2295.01,2014
543,7374,0,-0.026689,-0.042985,1,0,0.6481706,1113.594,2007
544,7374,0,0.1007746,0.0319597,1,0,0.6338869,703.452,2008
545,6798,0,0.0181781,0.0498606,1,1,0.73173,31.731,2010
546,6798,0,-0.020944,-0.006286,1,0,0.73173,15.145,2010
547,6798,0,0.0483454,0.0285747,1,0,0.7111287,25.357,2010
548,6798,0,-0.001062,-0.02089,1,0,0.6614466,610.69,2010
549,6798,0,0.0128398,-0.03383,1,1,0.9106936,59.952,2011
550,6798,0,0.005444,0.0284201,1,0,0.8238889,35.499,2011
551,6798,0,-0.005938,0.0268806,1,0,0.9086307,49.718,2012
552,6798,0,0.0278805,0.0613025,1,0,0.8737981,50.505,2012
553,6798,0,0.105727,0.1186721,1,0,0.8538606,47.173,2011
554,6798,0,-0.004543,0.0266091,1,0,0.8737981,46.854,2011
555,6798,0,0.0157768,0.0188099,1,0,0.9106936,46.757,2011
556,6798,0,0.1037142,0.0841959,1,1,0.9086307,63.552,2012
557,2834,1,-0.087191,0.0345947,1,0,0.2278229,81.158,2016
558,3949,1,0.1265943,0.1751155,1,1,0.2362601,35.522,2011
559,2834,0,-0.00929,0.030026,1,1,0.113362,1619.765,2006
560,2834,1,0.0069639,-0.019474,0,0,0.113362,1422.969,2006
561,1389,0,-0.033827,-0.021867,1,1,0.3906388,439.605,2008
562,8082,1,0.0422308,0.0425594,1,0,0.2800972,315.821,2013
563,2834,0,0.047517,-0.044568,1,1,0.083954,3.603,2009
564,2834,0,-0.043432,-0.030865,1,1,0.1170848,7.448,2009
565,3560,0,0.0772518,0.0868592,0,0,0.4203957,41.468,2011
566,3560,0,0.0536794,0.0214376,1,0,0.3494922,46.734,2010
567,7363,0,-0.009598,-0.029814,1,0,0.6430656,619.2,2010
568,7363,0,-0.012771,0.0081637,1,0,0.6299019,761.522,2011
569,7363,0,0.0113042,0.0113513,1,0,0.6430656,684.599,2010
570,7363,0,0.1548599,0.0609035,1,0,0.6556156,637.129,2008
571,7372,0,0.0620258,0.0562923,1,0,0.3448585,11418.238,2011
572,7372,1,0.0353306,0.0303358,1,0,0.3601272,35721.49,2014
573,7372,0,0.0064747,0.0029507,1,0,0.3313931,16257.594,2012
574,7372,1,-0.002093,-0.014527,1,0,0.2082383,17156.935,2009
575,7372,1,-0.002416,-0.016281,0,1,0.353216,13881.681,2010
576,7372,0,0.0302376,0.0062058,1,0,0.3622046,15734.606,2011
577,7372,1,-0.004188,-0.034407,1,0,0.3537652,15285.171,2011
578,7372,0,-0.01412,-0.02511,1,0,0.3448585,14407.793,2011
579,7372,0,0.1023873,0.051878,1,1,0.3585415,35769.552,2014
580,7372,1,0.0301892,0.0386458,1,0,0.3537652,11260.158,2011
581,7372,0,-0.004539,-0.002477,1,0,0.3305596,22627.283,2013
582,7372,1,0.0137543,-0.008443,0,0,0.1332147,18504.772,2006
583,7372,1,0.0030121,0.0291178,0,1,0.3305596,21678.623,2013
584,7372,1,0.0049863,-0.012194,0,0,0.3448585,11926.878,2011
585,7372,1,-0.075396,-0.055098,1,1,0.2082383,16652.937,2009
586,7372,1,-0.022498,0.0110956,0,0,0.1249835,17350.88,2006
587,7372,1,-0.024354,-0.024978,1,0,0.1348381,25054.944,2007
588,7372,0,-0.003182,-0.018285,1,0,0.3261621,23314.971,2013
589,7372,1,-0.003525,0.0050319,1,0,0.1257771,21817.06,2006
590,7372,1,-0.004882,0.0124543,0,0,0.1249835,21847.261,2006
591,7372,0,-0.00733,0.001757,1,0,0.1647344,25155.704,2007
592,7372,1,-0.044091,-0.055282,0,0,0.2600094,23393.021,2008
593,2834,1,-0.006696,-0.034838,1,0,0.482632,79.694,2009
594,5531,0,-0.03046,-0.045507,1,0,0.7366482,5717.262,2012
595,5531,0,0.1530778,0.1689935,1,1,0.7178694,5853.193,2013
596,3572,0,0.0052859,-0.004092,0,1,0.260543,629.256,2006
597,3080,0,-0.054303,-0.030482,0,1,0.6566373,1185.813,2015
598,3679,0,0.0399633,0.0032457,0,0,0.2887008,1032.926,2014
599,3679,0,0.014201,0.0312432,1,0,0.193527,637.367,2010
600,3679,0,0.0037173,0.0063359,0,0,0.2797105,760.09,2013
601,3679,1,0.0233013,0.0051797,0,0,0.2744679,456.017,2012
602,3679,1,0.0377332,0.0411621,1,1,0.3396805,778.195,2014
603,3845,0,-0.057247,-0.179357,1,0,0.6320986,2492.343,2007
604,3845,1,0.0065991,-0.000681,1,1,0.6543839,2152.094,2007
605,3845,0,0.0374422,0.0297687,1,0,0.6543839,2123.076,2007
606,3674,0,-0.007836,0.0307858,0,0,0.8482341,3946.923,2010
607,3674,1,0.0171032,3.85e-05,1,1,0.6790472,4819.547,2012
608,3674,0,0.1414106,0.1763894,0,1,0.2340826,23.994,2013
609,7372,1,0.0302978,0.0200258,1,0,0.4282462,1458.438,2011
610,7372,1,-0.015591,0.0141364,0,0,0.4452159,962.615,2010
611,7372,1,-0.049393,-0.034543,0,0,0.442067,1430.987,2011
612,7372,1,-0.038111,-0.025315,1,0,0.4711193,1189.127,2008
613,7372,0,-0.038237,0.0204316,1,0,0.3828092,974.208,2007
614,8742,0,-0.050053,-0.056047,1,0,0.6858584,1694.834,2012
615,8742,0,-0.003226,0.0089763,1,0,0.6804825,2138.082,2013
616,8742,0,-0.01129,-0.009984,1,0,0.716512,765.5,2011
617,8742,0,0.046408,0.0365598,1,0,0.7158552,1730.04,2015
618,8742,0,-6.1e-05,-0.02562,1,0,0.7122472,364.446,2010
619,8742,0,-0.041917,-0.04339,1,0,0.5984157,923.559,2008
620,8742,1,0.1764309,0.2157608,1,0,0.6856132,1733.641,2014
621,8742,0,0.0626456,0.0553578,1,0,0.6831489,403.935,2009
622,8051,0,0.0486462,-0.04571,1,0,0.8311641,71.336,2007
623,8051,0,0.0311242,-0.05172,1,1,0.7941164,31.424,2013
624,2836,0,0.0223283,0.0238755,1,0,0.6032071,991.897,2014
625,1623,0,0.0147811,-0.020172,1,0,0.3978832,895.515,2013
626,1623,1,-0.022857,-0.037723,1,1,0.5105303,754.621,2016
627,7359,0,0.1124168,0.0433338,1,0,0.8304359,20.471,2017
628,3825,0,-0.022906,-0.018336,1,0,0.2196808,966.166,2007
629,5621,0,0.0737195,0.0423264,1,0,0.463603,1040.216,2012
630,3812,0,-0.000862,0.0002841,1,0,0.3758423,25.508,2007
631,6794,0,-0.012507,0.0081626,1,0,0.0396716,280.602,2006
632,6794,0,0.0114755,0.022968,1,0,0.0364593,180.038,2006
633,6324,1,0.0432178,0.0449228,1,0,0.7400482,12448.333,2012
634,6324,0,0.0153035,0.0267637,1,0,0.7300834,16948.47,2011
635,6324,0,-0.011039,0.0025873,0,0,0.8047188,25344.984,2007
636,6324,0,-0.033051,-0.046841,1,0,0.7272635,14089.847,2011
637,6324,0,-0.071909,-0.106061,1,1,0.7675325,10497.825,2009
638,6324,1,0.0087253,-0.032966,1,0,0.7716645,14561.885,2009
639,6324,0,0.0148485,0.0253942,0,0,0.722463,22704.15,2013
640,6324,0,-0.022985,-0.018414,1,0,0.7446629,12583.145,2010
641,6324,0,0.0038017,-0.011441,1,0,0.7300834,16398.195,2011
642,6324,0,0.0326268,0.0636069,1,0,0.7379185,14204.685,2011
643,6324,0,0.0093955,0.01281,1,0,0.8050152,24190.806,2007
644,6324,0,0.0355848,0.0360255,1,0,0.7174497,27844.089,2014
645,1520,0,0.405887,0.245854,1,0,0.1668109,6.788,2014
646,7374,0,0.0039377,0.012963,1,0,0.6601358,4283.319,2008
647,7374,0,-0.004754,0.0009409,1,0,0.654633,5903.353,2007
648,7374,0,0.004249,0.0242883,1,0,0.6601358,5053.991,2008
649,7374,0,0.0132526,0.012064,1,1,0.6601358,4809.257,2008
650,7374,0,-0.001372,0.0243364,0,0,0.6327514,3893.254,2008
651,7374,0,-0.029238,-0.0374,1,0,0.5077111,6508.98,2006
652,7374,0,0.0165862,-0.009824,1,1,0.6601358,4734.482,2008
653,7374,0,-0.023831,0.0123038,1,0,0.6267331,4342.992,2009
654,7374,0,-0.011877,-0.010642,1,0,0.5077111,5709.251,2006
655,7374,0,-0.001162,0.0193148,0,0,0.644218,4245.706,2008
656,7374,0,-0.022534,-0.021624,1,0,0.5536127,5762.122,2006
657,7374,0,-0.038214,-0.044922,1,1,0.6386936,4606.7,2009
658,6282,1,0.0367997,0.0496135,1,0,0.3873507,11000.6,2014
659,6282,1,0.0389056,0.0331058,0,0,0.4542108,2896.67,2010
660,6282,1,-0.012622,-0.014967,1,0,0.6751933,3746.975,2007
661,6282,1,0.0506576,0.0469133,1,0,0.4273978,5724.181,2012
662,6282,0,0.0396545,0.0599241,1,0,0.6875363,3060.636,2006
663,6282,1,0.0574957,0.0761681,1,0,0.5883793,3944.59,2008
664,6282,1,-0.02147,0.0258219,1,0,0.4597806,2971.526,2009
665,6282,0,0.0343995,0.064654,0,1,0.4542108,2965.638,2010
666,6282,1,0.0733436,0.0933181,1,0,0.4007565,10015.138,2014
667,6282,1,0.0136649,0.005593,1,0,0.5181048,3311.639,2010
668,6282,0,0.0878268,0.0571747,0,0,0.4007565,11325.509,2014
669,6282,1,-0.026662,-0.020491,0,1,0.4524118,8714.242,2016
670,6282,1,0.0310315,0.0243502,1,0,0.4344785,5807.36,2012
671,6331,0,0.0277444,0.0034673,1,1,0.6281791,235.856,2006
672,6331,0,-0.018715,0.0015872,1,1,0.6281791,218.447,2006
673,6199,0,0.0755201,0.0737283,1,0,0.7092373,422.39,2006
674,3826,1,-0.013316,0.040176,1,1,0.3725466,303.741,2012
675,3826,0,-0.010479,0.015023,1,1,0.4012915,979.692,2015
676,3826,0,0.0233064,-0.110486,1,1,0.4515491,308.892,2008
677,3826,0,0.0462013,0.090418,1,0,0.4363227,712.314,2008
678,3826,0,-0.031561,0.080537,1,1,0.2721824,1423.439,2007
679,3826,0,-0.116749,-0.071457,1,1,0.3620455,352.367,2011
680,6321,0,0.0057529,0.0476609,1,0,0.9276057,14616.984,2009
681,2834,0,-0.02027,0.0670984,0,0,1.0763738,97.55,2014
682,2834,0,-0.013827,0.0107734,1,0,0.6911455,382.104,2015
683,2834,0,0.0025095,-0.000489,1,0,0.6827145,434.235,2015
684,2834,1,-0.029296,-0.008081,1,0,0.6827145,404.609,2015
685,3826,0,0.0085975,-0.013303,1,0,0.6662541,14303.18,2011
686,3826,0,0.0023546,0.0034165,0,0,0.533956,15942.351,2013
687,3826,0,0.0079032,0.0098176,0,0,0.4980346,13952.16,2012
688,3826,0,-0.056886,-0.029163,0,0,0.5093803,13282.721,2006
689,3826,1,-0.02258,-0.007128,1,0,0.4980346,13267.583,2012
690,3826,0,-0.012364,0.0204813,1,0,0.584908,14635.298,2011
691,3826,0,-0.016866,0.0001018,1,0,0.5234625,12892.068,2011
692,3826,0,0.0076706,0.0041426,1,0,0.4360952,14080.526,2015
693,3826,0,0.0109325,0.0524185,1,0,0.5055501,15472.799,2012
694,3826,0,-0.002353,-0.011319,1,0,0.5746079,12800.808,2008
695,3826,0,0.0167308,0.0465275,0,1,0.5055501,14572.45,2012
696,3826,0,0.0137582,0.009336,1,0,0.5746079,2020.217,2008
697,3826,0,0.0197813,0.0230603,0,0,0.5887412,11714.322,2008
698,3826,1,0.0053147,0.0013214,1,0,0.5034604,13658.063,2006
699,3826,0,-0.000214,0.0012595,1,1,0.6213297,9273.161,2009
700,3826,1,-0.019276,0.022174,0,0,0.6662541,14396.324,2011
701,3826,0,0.0161403,0.0063063,1,0,0.5887412,13287.995,2008
702,3826,0,0.0404378,-0.103735,1,0,0.511877,15774.971,2007
703,3826,0,-0.01475,0.0196852,0,0,0.5234625,594.35,2011
704,3826,0,-0.034377,-0.020812,1,0,0.5093803,13653.976,2006
705,3826,0,0.0187929,0.0060461,1,0,0.5887412,13233.978,2008
706,3826,1,0.0252095,0.0347806,1,0,0.5887412,12855.865,2008
707,3826,0,0.0107605,-0.00041,1,1,0.4337333,12888.272,2015
708,3826,0,0.0220735,0.0225553,1,0,0.4789434,16341.085,2006
709,3826,1,0.0393624,0.0286447,1,1,0.6321472,7014.721,2009
710,3826,0,-0.000809,-0.038208,1,0,0.5318907,14638.562,2007
711,3826,0,-0.052853,-0.032441,1,0,0.4943527,13417.508,2006
712,3826,0,-0.02078,-0.006236,0,0,0.491589,14684.933,2007
713,7372,1,0.0215896,0.0155338,1,1,0.3412946,332.202,2008
714,7372,1,0.0120537,0.0494971,1,0,0.302918,663.109,2007
715,7372,0,0.0239487,-0.01903,1,0,0.302918,695.802,2007
716,7372,0,0.0078405,-0.038003,1,0,0.5396085,629.183,2007
717,7372,0,0.01827,0.1247996,1,0,0.4219451,258.56,2013
718,7372,0,-0.046925,-0.030435,0,0,0.2905508,253.741,2008
719,7372,1,0.0037755,-0.009071,1,0,0.4401647,484.965,2006
720,6798,0,-0.017161,-0.021663,1,0,0.3611876,262.652,2011
721,6798,0,-0.018705,-0.027451,1,0,0.3757712,448.483,2014
722,6798,0,-0.010611,0.0355727,1,0,0.4060294,363.581,2013
723,6798,0,0.0142828,0.0031223,1,0,0.4021211,213.377,2011
724,6798,0,0.0002574,-0.003255,1,0,0.4521741,376.46,2014
725,6798,0,0.0018268,-0.005504,1,0,0.3757712,453.122,2014
726,6798,0,-0.014023,-0.017277,1,0,0.4062878,308.659,2013
727,6798,0,0.0141908,0.0024836,1,0,0.3716786,273.55,2012
728,6798,0,-0.037204,-0.053515,1,0,0.4521741,422.409,2013
729,6798,0,6.43e-05,0.0188622,1,0,0.4062878,301.683,2012
730,6798,0,-0.000385,0.0123396,1,0,0.4062878,295.049,2012
731,6798,0,0.0224604,0.0275881,1,0,0.4060294,384.104,2013
732,6798,0,0.0174649,-0.015836,1,0,0.4650939,323.869,2013
733,6798,0,-0.007004,0.0014268,1,0,0.4517915,443.122,2014
734,6798,0,-0.022632,-0.002768,1,1,0.4001914,587.376,2015
735,6798,0,-0.009137,-0.027301,1,0,0.3611876,252.212,2010
736,6798,0,0.0371531,0.0398771,1,0,0.4006299,228.985,2011
737,6798,0,0.0444213,0.0520341,1,0,0.4517915,462.121,2015
738,6798,0,-0.037002,-0.053476,1,0,0.3217712,252.839,2012
739,6798,0,0.0211433,0.0435755,1,0,0.4021211,211.504,2011
740,6798,0,0.0009996,-0.018163,1,0,0.4021211,209.63,2011
741,6798,0,-0.016631,-0.005017,1,0,0.4060294,430.048,2013
742,6798,0,0.0148884,0.0303692,1,0,0.3217712,245.52,2012
743,3728,0,-0.014262,0.0347812,1,0,0.4749602,71.495,2014
744,3728,0,-0.002169,0.0404461,1,1,0.6139605,65.644,2014
745,3728,1,0.0084748,0.0002236,1,0,0.5711165,71.005,2015
746,3728,1,-0.028303,-0.045077,1,0,0.5711165,72.638,2015
747,3728,0,0.0496416,0.0599466,1,0,0.5692219,49.644,2014
748,4522,0,0.0121312,0.0264343,1,0,0.6976859,1923.51,2014
749,4522,0,0.015737,0.0346441,1,0,0.6938623,1729.862,2013
750,4522,0,0.1051058,0.1083381,1,1,0.5537976,447.888,2007
751,4522,1,0.2415776,0.2064734,1,1,0.6656456,809.999,2011
752,4522,1,0.0303755,0.0336157,1,0,0.5867247,198.922,2009
753,4522,1,0.0254464,0.0518714,1,1,0.6558938,1385.583,2012
754,4522,0,-0.018486,0.0100827,1,0,0.6771874,661.61,2011
755,4522,0,-0.024229,-0.038386,1,0,0.6482126,2075.885,2015
756,2810,0,-0.012704,0.0037332,0,0,0.557347,17366.074,2011
757,2810,0,0.0199723,-0.002979,0,0,0.5518824,20071.182,2007
758,2810,0,-0.071765,-0.089032,1,0,0.598583,17362.548,2010
759,2810,0,-0.008969,-0.031367,0,0,0.5436779,15445.903,2007
760,2810,0,0.0350366,0.0414427,0,0,0.5553737,19328.33,2008
761,2810,0,0.0211698,-0.006923,1,0,0.5791138,18649.097,2012
762,2810,0,0.0190123,0.0171209,1,0,0.5983962,18620.598,2013
